"","H.sst.AEN","E.sst.AEN"
"1942-11-01",-0.296721870636322,-0.635909053309843
"1942-12-01",-0.191206379691149,-0.332715427880967
"1943-01-01",0.24562945877071,0.217337965460877
"1943-02-01",-0.119218356008625,-0.16759765913248
"1943-03-01",-0.556786760722819,-0.224762012755195
"1943-04-01",-0.244695643334676,-0.306695732604701
"1943-05-01",-1.01236833080107,-0.590126106575005
"1943-06-01",0.401713975639645,-0.41552374533647
"1943-07-01",-0.496903370842878,-0.519507154564343
"1943-08-01",-0.00377138480676611,-0.14860802808176
"1943-09-01",-0.420838491246995,-0.368121009238737
"1943-10-01",0.723880931788815,-0.430246605854565
"1943-11-01",-0.354462629110605,-0.41615301678229
"1943-12-01",-0.246277643103616,-0.0675644740336343
"1944-01-01",NA,0.0435392920289424
"1944-02-01",0.564936916806092,2.06676997520937
"1944-03-01",NA,1.84584099025894
"1944-04-01",NA,0.999406392171921
"1944-05-01",NA,0.819393727747898
"1944-06-01",NA,0.912163110399346
"1944-07-01",NA,0.50706662534908
"1944-08-01",NA,0.00647359012195538
"1944-09-01",NA,0.0554966255910483
"1944-10-01",-0.469339405342999,0.236442421424425
"1944-11-01",NA,0.889796513642888
"1944-12-01",NA,0.487260106656895
"1945-01-01",0.601857316668357,0.683371435923041
"1945-02-01",1.66444468141759,0.991479201969962
"1945-03-01",NA,0.0925295105631618
"1945-04-01",0.179957209209311,0.286984203718749
"1945-05-01",0.418307254436481,0.520471855412457
"1945-06-01",0.638273139692044,0.634952030875768
"1945-07-01",NA,0.00842216097782872
"1945-08-01",NA,-0.0502363370752687
"1945-09-01",NA,0.0128697738133126
"1945-10-01",NA,0.818554893072798
"1945-11-01",0.762699731929407,0.705181030414919
"1945-12-01",0.813070950336049,0.374682156934646
"1946-01-01",0.280006541482916,0.642587088167095
"1946-02-01",1.18059131192745,0.657898120558398
"1946-03-01",0.482672470533267,0.298011458367775
"1946-04-01",-0.689023125593839,-1.02465203863162
"1946-05-01",-0.917764478179056,-1.25584809382559
"1946-06-01",-1.02638836835968,-1.41023248947605
"1946-07-01",-0.578102400301947,-1.19304974495228
"1946-08-01",-0.829846593419914,-1.24061946489393
"1946-09-01",-0.859779428206727,-1.25853705450793
"1946-10-01",-0.513864006283531,-0.99499740234309
"1946-11-01",0.0743815565445528,-0.605437410129341
"1946-12-01",0.288827131165906,-0.0382234169205313
"1947-01-01",0.0365624159738969,-0.349233916124615
"1947-02-01",-0.201591465447294,-0.372982903175095
"1947-03-01",-0.0716642817488169,-0.488876945485597
"1947-04-01",-0.299772743920386,-0.160637388881415
"1947-05-01",0.207246905367582,0.137754577701519
"1947-06-01",0.249473660710655,0.0954666152749702
"1947-07-01",0.544236608538904,0.204729844703081
"1947-08-01",0.513820454146935,0.394981027421523
"1947-09-01",0.478528702941362,0.28756469011447
"1947-10-01",0.413550175910073,0.0916474665907218
"1947-11-01",0.425333060781332,0.301426238182785
"1947-12-01",-0.606540357929778,-0.0451855307972438
"1948-01-01",0.16820145857944,-0.0426216765183917
"1948-02-01",0.0455659623945981,-0.030352411377015
"1948-03-01",-0.306710659590257,-0.321376497594229
"1948-04-01",-1.15942912605707,-0.75352804701108
"1948-05-01",-0.609693317273981,-0.99693032081799
"1948-06-01",-0.563873012901016,-1.31335865822296
"1948-07-01",-0.905482637896861,-1.05953433699273
"1948-08-01",-0.273435520651995,-0.639343580503226
"1948-09-01",-0.481708674671629,-0.695887610410162
"1948-10-01",-0.0599718159744619,-0.367363656214101
"1948-11-01",-0.224973298302622,-0.347131869126203
"1948-12-01",0.31738067568807,-0.0462346358088249
"1949-01-01",0.104117028600253,-0.224277061684456
"1949-02-01",0.0644359262517746,0.233697857928959
"1949-03-01",0.159132007501273,0.232044167817638
"1949-04-01",0.234462140783747,0.175958649539538
"1949-05-01",0.034442944252816,-0.0121431550571712
"1949-06-01",0.326067522753313,-0.213611915284883
"1949-07-01",0.197985176058569,0.255017711519171
"1949-08-01",0.633929612556465,0.359905707639504
"1949-09-01",0.451365828854976,0.34074751272249
"1949-10-01",0.472380827043586,0.0592529846344461
"1949-11-01",0.0906161943412012,-0.0491424636355114
"1949-12-01",0.233501770329773,0.113663374577992
"1950-01-01",0.282459843205551,0.357107366210255
"1950-02-01",0.0855596833156515,0.0909000469017659
"1950-03-01",0.396937363399738,0.0747158736749079
"1950-04-01",0.0577816959433986,0.051977512335889
"1950-05-01",0.417121463944082,0.379881246982694
"1950-06-01",0.0347722353407072,-0.235963291861228
"1950-07-01",-6.02511098956975e-05,-0.675834719784534
"1950-08-01",-0.220570221704132,-0.938227954283296
"1950-09-01",-0.384617704587024,-1.14055449319699
"1950-10-01",-0.712117952336671,-1.06463243340998
"1950-11-01",-0.209834579195888,-0.695253969027673
"1950-12-01",-0.654381334272041,-0.961181430914981
"1951-01-01",-0.509804867299695,-0.442899720899749
"1951-02-01",-0.141400565659312,-0.438536282387501
"1951-03-01",-0.36413746754505,-0.605725875052242
"1951-04-01",-0.440202326608933,-0.723368945557255
"1951-05-01",-0.161271252808534,-0.408180338325517
"1951-06-01",-0.182566957683378,-0.0460580763590051
"1951-07-01",0.685578634437416,0.228483177477764
"1951-08-01",0.510045987406037,0.332019715818791
"1951-09-01",0.407856279214266,0.394316027961501
"1951-10-01",0.47649935706287,0.206119284894187
"1951-11-01",0.492212843851866,0.245070159848829
"1951-12-01",0.861347673473618,0.629588017536734
"1952-01-01",0.86202468334437,0.501249873271421
"1952-02-01",0.388424730789225,0.274014998719005
"1952-03-01",0.165253455970841,0.0870792857675573
"1952-04-01",0.228473962901441,0.196502788180815
"1952-05-01",-0.0378083343268826,-0.10621178158763
"1952-06-01",0.0225640553400161,-0.496227769442329
"1952-07-01",-0.0146868884833535,-0.557055288661354
"1952-08-01",-0.0809592760977186,-0.576465014001104
"1952-09-01",-0.00127722407846369,-0.21959360500927
"1952-10-01",0.0815418780264503,-0.144396306570917
"1952-11-01",0.0873640614490832,-0.234090532968784
"1952-12-01",-0.101824225458898,-0.467507174367938
"1953-01-01",-0.12632818293099,-0.316017617273836
"1953-02-01",-0.091215809943112,-0.254762394665838
"1953-03-01",0.065504283280768,-0.099411734015038
"1953-04-01",-0.149498829001672,-0.336206275018394
"1953-05-01",-0.287136562902635,-0.250875586986989
"1953-06-01",-0.0621322148012447,-0.436375442981224
"1953-07-01",0.0634315628443757,-0.271188890389619
"1953-08-01",-0.0153428971182033,-0.270062778244297
"1953-09-01",0.0635702923807324,-0.152915434176026
"1953-10-01",0.0590594013414104,-0.220785876330163
"1953-11-01",-0.0183530031987,-0.317912711396003
"1953-12-01",-0.135569466205686,-0.337828436973078
"1954-01-01",-0.171239112857292,-0.334927374561793
"1954-02-01",-0.160172072676847,-0.263362555703867
"1954-03-01",-0.162076382625845,-0.372222461155312
"1954-04-01",-0.565494649352766,-0.672721058464024
"1954-05-01",-0.563901054800491,-1.04960800948274
"1954-06-01",-0.773741336613181,-1.3865952862614
"1954-07-01",-1.24822858606102,-1.79895743273274
"1954-08-01",-0.579503172896248,-0.840243105596627
"1954-09-01",-0.142781949298328,-0.421118592154203
"1954-10-01",0.497923428177307,0.265500226271664
"1954-11-01",0.342415957858325,0.170561760247449
"1954-12-01",0.310779633257492,0.135660546488014
"1955-01-01",0.327148539103602,-0.137673017298201
"1955-02-01",-0.206696640822092,-0.222948571805088
"1955-03-01",-0.0750293682398854,-0.318322192625061
"1955-04-01",-0.198907563506697,-0.476294530369053
"1955-05-01",-0.0406116927596458,-0.600123309090396
"1955-06-01",-0.457967903924203,-0.822578644573939
"1955-07-01",-0.458700450051816,-1.04127546235873
"1955-08-01",-0.462706886290056,-0.867714859058716
"1955-09-01",-0.0203314205937474,-0.276116436734188
"1955-10-01",0.128761613919669,-0.214242589456485
"1955-11-01",0.195075581583537,-0.01773616159022
"1955-12-01",-0.395216388237534,-0.45862682374647
"1956-01-01",-0.564396427933717,-0.528867913340225
"1956-02-01",-0.558746443211641,-0.553853966495564
"1956-03-01",-0.581162295140313,-0.541525515460602
"1956-04-01",-0.35020146872355,-0.500199102488871
"1956-05-01",-0.560196075889498,-0.658905259764896
"1956-06-01",-0.458319700726938,-1.05875552984389
"1956-07-01",-0.812796733718517,-1.26991700754146
"1956-08-01",-0.271673978733829,-0.632635820679015
"1956-09-01",-0.217771778024224,-0.404285121859845
"1956-10-01",-0.507261461266002,-0.871667759311043
"1956-11-01",-0.5470908955016,-0.778840378761363
"1956-12-01",-0.6824212654883,-1.01228481199047
"1957-01-01",-0.667094585097905,-0.836318748933461
"1957-02-01",-0.30752242401997,-0.575883014008931
"1957-03-01",-0.256168962821333,-0.497184441280507
"1957-04-01",-0.0981847313686734,-0.130204867987914
"1957-05-01",-0.185721719480336,-0.19655526736828
"1957-06-01",-0.111902227771768,-0.305409848328863
"1957-07-01",-0.113565029473766,-0.681267583957704
"1957-08-01",-0.214716875840648,-0.4426059435187
"1957-09-01",-0.477228701068633,-0.542477780631565
"1957-10-01",-0.475828572550009,-0.637925034171179
"1957-11-01",-0.327640512326501,-0.458117778017894
"1957-12-01",-0.0803538066995042,-0.19741138577722
"1958-01-01",-0.182574616032909,-0.325651181360521
"1958-02-01",0.201756989186147,-0.0101473240711959
"1958-03-01",-0.215571938372637,-0.289117689462527
"1958-04-01",-0.253845918635283,-0.424604628903426
"1958-05-01",-1.55044885957537,-1.91716477837072
"1958-06-01",-1.91174989921878,-2.30775783897813
"1958-07-01",-1.29275973484071,-1.73154528228273
"1958-08-01",-0.881436636763111,-1.40709993554426
"1958-09-01",-0.915350506621909,-1.10878086193086
"1958-10-01",-0.503138871043469,-0.807456262129398
"1958-11-01",-0.813052221308311,-0.896278001493235
"1958-12-01",-0.184367385232605,-0.318635907071461
"1959-01-01",-0.055814126772647,-0.104479277980816
"1959-02-01",0.0779280044879141,0.200554917215978
"1959-03-01",0.489267142344769,0.425137489283058
"1959-04-01",0.2757140354309,0.420170728693351
"1959-05-01",0.0852786644408306,0.150362532560715
"1959-06-01",0.177546987023405,-0.199979896804915
"1959-07-01",-0.1117402998538,-0.537579363963106
"1959-08-01",-0.371817393679434,-0.469363712630017
"1959-09-01",-0.151663649044949,-0.315201398308899
"1959-10-01",0.0973792386407624,-0.214744973825885
"1959-11-01",-0.00365841151388654,-0.208630444511409
"1959-12-01",-0.348138332985919,-0.0180440644826859
"1960-01-01",-0.0298414511736145,-0.180969113656979
"1960-02-01",-0.144521004535852,-0.241788396771717
"1960-03-01",-0.280800194595232,-0.376826390612102
"1960-04-01",-0.4272282268749,-0.239518327466754
"1960-05-01",-0.150127490489522,-0.195211141939814
"1960-06-01",-0.480048500270328,-0.560207113896522
"1960-07-01",0.0584170356794955,-0.234983859049509
"1960-08-01",0.282461605564552,-0.0297765543986716
"1960-09-01",0.0302101230277526,-0.084365624161594
"1960-10-01",0.156803890885579,0.114920382602137
"1960-11-01",0.745939501174892,0.612609500530881
"1960-12-01",0.449841718255199,0.508916103450322
"1961-01-01",0.373357732465537,0.5546504882802
"1961-02-01",0.312689060843763,0.330367826754457
"1961-03-01",0.465016494641311,0.339638566220233
"1961-04-01",0.223000535070692,0.347638202290154
"1961-05-01",0.63254428235506,0.745088105984877
"1961-06-01",0.166353738160743,-0.193446191809964
"1961-07-01",-0.263606274266984,-1.00440726665177
"1961-08-01",-0.54592694428376,-0.655108979670422
"1961-09-01",-0.195462418363471,-0.359660870378042
"1961-10-01",0.206210857561246,0.0026391133311946
"1961-11-01",0.236315251373836,0.208012835847905
"1961-12-01",0.165638850991767,0.0485521482190534
"1962-01-01",0.171166454605827,0.266455789462456
"1962-02-01",0.189278937453269,0.078374048273776
"1962-03-01",-0.177905857238759,-0.0545116501832739
"1962-04-01",-0.0243572997524592,0.0371907429384904
"1962-05-01",-0.000230519178285294,-0.0141640134163991
"1962-06-01",-0.000917789413991772,-0.250426764884017
"1962-07-01",-0.361837893488303,-0.474546163922007
"1962-08-01",-0.152399934471011,-0.323967300856604
"1962-09-01",-0.225751709548925,-0.483845736664727
"1962-10-01",0.150739911728586,0.0383812396974825
"1962-11-01",0.210936765565487,0.0810672320011806
"1962-12-01",0.217487164353245,0.149441335721865
"1963-01-01",0.296607579716815,0.25409604454268
"1963-02-01",0.270048425232308,0.245332978848796
"1963-03-01",0.30689208198968,0.350851118217718
"1963-04-01",0.21215005493852,0.366844342902394
"1963-05-01",0.528446516409274,0.717409326496709
"1963-06-01",1.09300401810428,1.05788111280161
"1963-07-01",1.24246274501984,1.16667482688273
"1963-08-01",1.37380365040139,1.15910225250781
"1963-09-01",0.910380286935759,0.783578240855153
"1963-10-01",0.754944709858899,0.621551529564172
"1963-11-01",0.752226566512787,0.543006499690832
"1963-12-01",0.706220753895481,0.671028248608773
"1964-01-01",0.8779130258584,0.808957002369952
"1964-02-01",0.341395584269457,0.285709605856821
"1964-03-01",0.389291272089322,0.425721722391099
"1964-04-01",0.147063079795743,0.00609735332297238
"1964-05-01",-0.505236209106892,-0.603237283422978
"1964-06-01",-0.574325362670657,-1.17541607251197
"1964-07-01",-0.495995339947036,-0.893072027506059
"1964-08-01",-0.644612513363483,-0.974904822927798
"1964-09-01",-1.02792869664391,-1.17239354046291
"1964-10-01",-1.31197447923324,-1.45967573256383
"1964-11-01",-1.06060729973372,-1.2713230498592
"1964-12-01",-0.989361110733395,-1.07509299789236
"1965-01-01",-0.891971423370013,-0.649296386383839
"1965-02-01",-0.46311964038102,-0.599409624891679
"1965-03-01",0.0789195812961561,-0.0156481603348079
"1965-04-01",-0.148696367110723,-0.0852033804626379
"1965-05-01",-0.195041566922101,-0.273649180488522
"1965-06-01",-0.433333770021549,-0.915800128926808
"1965-07-01",-0.77751451752066,-1.30117641883
"1965-08-01",-0.639232103530355,-0.823772021955647
"1965-09-01",-0.240325540941205,-0.382687277813909
"1965-10-01",-0.606083816857516,-0.767340350883045
"1965-11-01",-0.472546802436034,-0.836569645259535
"1965-12-01",-0.661613821878618,-0.703948703144453
"1966-01-01",-0.0320599383864499,-0.156725511381146
"1966-02-01",-0.207897374314696,-0.205428892156581
"1966-03-01",-0.285291070549092,-0.274046146976949
"1966-04-01",-0.141781779243922,-0.0180990398709689
"1966-05-01",0.174339099130123,0.293723714987101
"1966-06-01",0.650877536838263,0.78148368754273
"1966-07-01",0.501299947865017,0.231288286937655
"1966-08-01",-0.234013658537752,-0.529774157365695
"1966-09-01",-0.0919167449710094,-0.458766797940769
"1966-10-01",-0.0248768913599506,-0.23901859942262
"1966-11-01",0.312679239680216,0.0857458231247415
"1966-12-01",0.634877208832449,0.487150023714987
"1967-01-01",0.252762011783595,0.313740657492147
"1967-02-01",0.398154615949466,0.408578015717189
"1967-03-01",-0.077361968210768,-0.254704103526853
"1967-04-01",0.12901551140637,0.192646803608235
"1967-05-01",-0.113799638907757,-0.212846823431315
"1967-06-01",-0.670597299896849,-1.32931892369284
"1967-07-01",-0.946445495214735,-1.51711972305399
"1967-08-01",-0.754287580587998,-0.887509080557388
"1967-09-01",-0.746210362402894,-0.873376813554747
"1967-10-01",-0.767672989391921,-1.08944408340314
"1967-11-01",-0.809174873720789,-0.939347727774008
"1967-12-01",-0.677850617846599,-0.761858329348989
"1968-01-01",-0.45479235972914,-0.470644273997684
"1968-02-01",-0.566658183525019,-0.468509203768457
"1968-03-01",-0.398770721363422,-0.414570460960048
"1968-04-01",-0.239458850496565,-0.228806668870254
"1968-05-01",0.145081514045131,0.244214621805973
"1968-06-01",0.905133786863717,0.851763246071097
"1968-07-01",1.24024467573119,0.960293871446215
"1968-08-01",0.489489322021387,0.195316043279212
"1968-09-01",0.252009269942774,0.061380044667261
"1968-10-01",0.35371085448447,0.276968310938293
"1968-11-01",0.400562347613821,0.341238899223989
"1968-12-01",0.319251239514482,0.199916287981231
"1969-01-01",0.272114492796323,0.178939822745595
"1969-02-01",0.381296952584839,0.279001972681684
"1969-03-01",0.359894341841138,0.253146581915709
"1969-04-01",0.189158539935696,0.265398918912295
"1969-05-01",0.0823403646487715,0.0139905222360482
"1969-06-01",-0.419848132938467,-0.733800274082813
"1969-07-01",-0.756896225034991,-1.20741489918015
"1969-08-01",-0.652489316896399,-0.983452650711491
"1969-09-01",-0.738803490971266,-0.930153980969473
"1969-10-01",-0.488054860209278,-0.606711313590342
"1969-11-01",-0.455277927005838,-0.602754737172704
"1969-12-01",-0.189855583993885,-0.270683053739958
"1970-01-01",-0.249422549501356,-0.235712292004136
"1970-02-01",-0.166743956394657,-0.0564016221462416
"1970-03-01",-0.0639500640165518,0.0222207890577431
"1970-04-01",-0.0741780053672078,-0.157387321553634
"1970-05-01",-0.166838746606035,-0.146114763793103
"1970-06-01",-0.526209783174607,-0.798550841316674
"1970-07-01",-0.396461247714372,-0.588199546404849
"1970-08-01",-0.13434757642406,-0.141605360360049
"1970-09-01",-0.108716834439002,-0.23771163278787
"1970-10-01",-0.21836806962482,-0.347047843990934
"1970-11-01",-0.121121689448018,-0.170630173368185
"1970-12-01",-0.322408448207665,-0.514005487914688
"1971-01-01",-0.230090777859155,-0.307781126360611
"1971-02-01",-0.423903031419067,-0.389826613811808
"1971-03-01",-0.146578880982826,-0.135072165871676
"1971-04-01",0.0496377419850632,0.136637489068723
"1971-05-01",0.375646257202362,0.51112715543685
"1971-06-01",0.203590971972691,-0.0756005804651529
"1971-07-01",-0.308197620479154,-0.807945595547575
"1971-08-01",-0.430344036269835,-0.779802960438572
"1971-09-01",-0.389184153078715,-0.578269934145819
"1971-10-01",-0.428638168469166,-0.484131914458777
"1971-11-01",-0.817871100538245,-0.993498559544379
"1971-12-01",-0.829381170968344,-0.888208440357092
"1972-01-01",-0.461895025885268,-0.45893778347992
"1972-02-01",-0.307277219187072,-0.183333740305587
"1972-03-01",-0.44150619252869,-0.424503303178279
"1972-04-01",-0.272208263559348,-0.203600613220053
"1972-05-01",-0.335535087440236,-0.159998941911439
"1972-06-01",-0.15931216664979,-0.252046618406398
"1972-07-01",-0.0104922955593021,-0.327620403597922
"1972-08-01",-0.330764035256792,-0.64264050890094
"1972-09-01",-0.296936090940139,-0.441122032213643
"1972-10-01",0.10016261783397,-0.111448559646349
"1972-11-01",0.402061542747004,0.309448968996295
"1972-12-01",0.654635613647231,0.67139858101997
"1973-01-01",0.740980246256046,0.736106389178148
"1973-02-01",0.81212814227049,0.827126350016257
"1973-03-01",0.466609253292601,0.424938708499349
"1973-04-01",0.533970624387804,0.61484828186815
"1973-05-01",0.606803605239194,0.580868504156664
"1973-06-01",0.086977556052674,-0.0431549434552095
"1973-07-01",0.14882012082059,-0.053631378395857
"1973-08-01",0.547984503733791,0.50389501597721
"1973-09-01",0.413228718999338,0.485295393338922
"1973-10-01",0.402431875562046,0.319184684030948
"1973-11-01",0.381387457978843,0.165319638836427
"1973-12-01",0.164978348677736,0.149209795118225
"1974-01-01",0.217908062540688,0.213544695363815
"1974-02-01",0.101592141313299,0.0486572358065638
"1974-03-01",0.123422476787537,0.302419240610634
"1974-04-01",0.0405334395584588,0.395028041695089
"1974-05-01",0.324850122474532,0.603994675420825
"1974-06-01",0.652037217647306,0.588558093117048
"1974-07-01",0.486144624705837,0.274870094324333
"1974-08-01",0.202209476159235,0.0775245817736918
"1974-09-01",-0.25280641787277,-0.353793012730043
"1974-10-01",-0.381978370760715,-0.504126618850467
"1974-11-01",-0.260186434977313,-0.369087854714107
"1974-12-01",-0.293029029710938,-0.522047065310372
"1975-01-01",-0.266445895091871,-0.318877663731745
"1975-02-01",-0.271540996535166,-0.133175668238942
"1975-03-01",-0.216915295356057,-0.135422473431186
"1975-04-01",-0.148071066653752,-0.0043798769217968
"1975-05-01",0.0556154064294211,0.172474159102793
"1975-06-01",0.154433576853509,0.0261145039599145
"1975-07-01",-0.185597935041233,-0.285513592954765
"1975-08-01",-0.40198811917088,-0.670996239082953
"1975-09-01",-0.423288372198531,-0.385208648584881
"1975-10-01",-0.287184025214833,-0.262282391180137
"1975-11-01",0.0283850536171413,-0.100822480018304
"1975-12-01",-0.115203392128549,-0.161969162816697
"1976-01-01",-0.168140570758179,-0.0654146286454198
"1976-02-01",-0.390071423865637,-0.285106340564943
"1976-03-01",-0.421366281817865,-0.314652126989088
"1976-04-01",-0.750507026432815,-0.687257393989454
"1976-05-01",-0.789099209935006,-0.748000900972567
"1976-06-01",-0.833858102097976,-0.995671763081668
"1976-07-01",-0.965247715147382,-1.36220577374282
"1976-08-01",-0.814556479106504,-0.782913909534319
"1976-09-01",-0.634355020691701,-0.775620381177801
"1976-10-01",-0.747229262017343,-0.692561217491332
"1976-11-01",-0.849948518572706,-0.908427363222146
"1976-12-01",-0.473361557428736,-0.581364888865593
"1977-01-01",-0.490430867830954,-0.492730699664084
"1977-02-01",-0.292928997644663,-0.207504693033942
"1977-03-01",-0.259151561881379,-0.371300981375503
"1977-04-01",-0.164473397544783,-0.195931909400409
"1977-05-01",-0.410474371371428,-0.384201459757077
"1977-06-01",-0.312660870351041,-0.473197261270307
"1977-07-01",-0.575694981986768,-0.697756873828735
"1977-08-01",-0.24243207788341,-0.336709204376769
"1977-09-01",0.0849860807756135,0.0983814785055341
"1977-10-01",-0.165409528572906,-0.276047977611597
"1977-11-01",0.151776827469553,-0.0639331126690317
"1977-12-01",0.0847259495169354,-0.00566982115518806
"1978-01-01",-0.309031356454566,-0.132225347754044
"1978-02-01",-0.597099364094132,-0.473213675830251
"1978-03-01",-0.601414409441245,-0.745092434120607
"1978-04-01",-0.630033947646405,-0.544726856458166
"1978-05-01",-0.814189391486548,-0.712292518830233
"1978-06-01",-0.69535063241452,-0.829705833690917
"1978-07-01",-0.25370738030935,-0.633753345883473
"1978-08-01",-0.564753531773833,-0.706591240902932
"1978-09-01",-0.515985270178867,-0.624421306029118
"1978-10-01",-0.507542062097393,-0.494419346273822
"1978-11-01",-0.362048399062847,-0.40615817274455
"1978-12-01",-0.260531652773067,-0.15165321439154
"1979-01-01",-0.189122075061239,-0.0502087830056174
"1979-02-01",-0.201354698183626,-0.195117085149563
"1979-03-01",-0.214371493095822,-0.170312189161022
"1979-04-01",-0.0410139795403759,0.022218149258016
"1979-05-01",-0.123739511916202,-0.0515774503347509
"1979-06-01",-0.126997009715064,0.0404131187219462
"1979-07-01",0.236398182017023,0.15361404347468
"1979-08-01",0.460486952560163,0.318540772610623
"1979-09-01",0.192191012569461,0.257337089706957
"1979-10-01",0.127385931411805,0.130842881022967
"1979-11-01",0.441584602232981,0.457098663494614
"1979-12-01",0.246525890865728,0.255418079650411
"1980-01-01",0.0649056492438718,0.0271304420135717
"1980-02-01",-0.262917865850984,-0.154297633370097
"1980-03-01",-0.485290417858313,-0.35963261449021
"1980-04-01",-0.0230359444364935,0.0822615375233416
"1980-05-01",-0.27047781079474,0.0514792568384393
"1980-06-01",-0.510576986818863,-0.447798318742224
"1980-07-01",-0.0904338818733323,-0.117516056279093
"1980-08-01",-0.159839224923041,-0.330899412280089
"1980-09-01",0.122233450897336,0.0215255359317144
"1980-10-01",-0.245258860655564,-0.361107753465888
"1980-11-01",-0.128080849265736,-0.116410971115129
"1980-12-01",-0.498776073563691,-0.5661751178958
"1981-01-01",-0.296319864962785,-0.324174917935729
"1981-02-01",-0.330076809045943,-0.126866168198174
"1981-03-01",-0.403428833468579,-0.454387766114121
"1981-04-01",-0.357446880005098,-0.310404285544312
"1981-05-01",-0.175627664783421,-0.0866605395511698
"1981-06-01",-0.0325266385649244,-0.0335920342924904
"1981-07-01",-0.179854326367839,-0.156864138171826
"1981-08-01",0.147700347764783,0.237368665309506
"1981-09-01",0.304147746789308,0.422788817105569
"1981-10-01",0.723757622860362,0.77441215892523
"1981-11-01",0.523413471151763,0.682492632834884
"1981-12-01",0.518600639848246,0.62663541445712
"1982-01-01",0.532979145157866,0.508266838394162
"1982-02-01",0.408656788157654,0.458712624990549
"1982-03-01",0.344876846174679,0.438017233136278
"1982-04-01",-0.0489435002428696,0.0247232521751055
"1982-05-01",-0.267057660594355,-0.120168241914168
"1982-06-01",-0.586950988726889,-0.62313234483878
"1982-07-01",-0.763057403899938,-1.0188304810231
"1982-08-01",-0.698661894745426,-0.838969081570789
"1982-09-01",-0.28782063616789,-0.444065363485134
"1982-10-01",-0.239997195224691,-0.193486440939955
"1982-11-01",-0.487851555387816,-0.516683681106884
"1982-12-01",-0.430087478286955,-0.529559612890708
"1983-01-01",0.182467640618657,0.135284000007917
"1983-02-01",0.181586825968586,0.21811530136208
"1983-03-01",0.0616325643336929,0.123865998116834
"1983-04-01",-0.247215980047678,-0.20992089379629
"1983-05-01",-0.722731184060821,-0.771945589041784
"1983-06-01",-0.813101245956267,-0.893219295554436
"1983-07-01",-0.638258363622743,-0.591696622791952
"1983-08-01",-0.193366705672455,-0.265309313976895
"1983-09-01",-0.14976208419962,-0.194420697227204
"1983-10-01",-0.124915355314045,-0.336402217729745
"1983-11-01",0.0581674552939413,0.0129599164003867
"1983-12-01",0.0178531217938936,-0.0303163147523172
"1984-01-01",0.206458778285311,0.135399794439854
"1984-02-01",0.363698263366871,0.481973018111061
"1984-03-01",0.618856613830896,0.70576987486253
"1984-04-01",0.267286514730271,0.251017629927153
"1984-05-01",0.220217545013554,0.247925332502147
"1984-06-01",0.27481838615564,0.296025719699017
"1984-07-01",0.319238843863769,0.234805888340982
"1984-08-01",0.692792739535364,0.719788524119457
"1984-09-01",0.808960925095954,0.916510491802171
"1984-10-01",0.414004458595464,0.387236799086593
"1984-11-01",0.521004221635927,0.513145242095567
"1984-12-01",0.630831240502794,0.379260313332982
"1985-01-01",0.304053257699234,0.176706236647803
"1985-02-01",0.230820842225034,0.336853058735994
"1985-03-01",-0.149110524517709,-0.0607412903293502
"1985-04-01",0.0520150752391352,0.128768635508926
"1985-05-01",-0.00441469028425933,0.236532599937119
"1985-06-01",-0.285230290830541,-0.292616400010647
"1985-07-01",0.150088244497495,0.0892673879329818
"1985-08-01",0.18853273978872,-0.00797950480950656
"1985-09-01",-0.233681846851344,-0.0767096123937052
"1985-10-01",0.152736455264799,0.285690339102022
"1985-11-01",0.227560316520942,0.179343876805868
"1985-12-01",0.11202994923207,0.249712310522256
"1986-01-01",-0.183654343301505,-0.13486694954925
"1986-02-01",-0.0826484678344817,0.0143736210376321
"1986-03-01",0.130646843011908,0.113416832862748
"1986-04-01",0.256838489557076,0.2956575077154
"1986-05-01",0.0835268287813714,-0.125446908747181
"1986-06-01",0.387880042677647,0.330899449761282
"1986-07-01",-0.229542335030574,-0.298169213018178
"1986-08-01",-0.248808963326874,-0.221924136424119
"1986-09-01",0.269838134827936,0.133636862911786
"1986-10-01",-0.268997941740118,-0.387367471176586
"1986-11-01",-0.651107766895075,-0.746761485275872
"1986-12-01",-0.309190736425731,-0.222783729303275
"1987-01-01",-0.509643690213384,-0.269384964991054
"1987-02-01",-0.146323158860471,0.0475223852179108
"1987-03-01",0.128902273548888,0.24494033327491
"1987-04-01",0.168201240616207,0.254829372411046
"1987-05-01",0.136299897048692,0.125821960101897
"1987-06-01",0.115640884178077,0.383359446679441
"1987-07-01",0.905861279721084,0.977564486321257
"1987-08-01",0.756868141305232,0.735671529437997
"1987-09-01",0.530345866767645,0.741739397862636
"1987-10-01",0.481306023442317,0.314913494519068
"1987-11-01",0.645870942298782,0.664228851810994
"1987-12-01",0.431138950816029,0.459755742764188
"1988-01-01",0.418787322151852,0.541276214058145
"1988-02-01",0.407956730954482,0.417222794579871
"1988-03-01",0.512480777148936,0.716958310498535
"1988-04-01",0.451549544807883,0.81915891636601
"1988-05-01",0.698581638485785,0.997964579948914
"1988-06-01",0.684990218979399,0.781853417509216
"1988-07-01",0.86933723023652,1.08045165650945
"1988-08-01",0.63932747506507,0.908389185162143
"1988-09-01",0.388259597505333,0.37126872332625
"1988-10-01",0.436110585299566,0.476376709063905
"1988-11-01",0.142784965421658,0.175455864062446
