"","H.sst.AMM","E.sst.AMM"
"1890-11-01",0.415381955431601,0.257056199305675
"1890-12-01",0.102043677385287,0.129384281118216
"1891-01-01",0.0484165171454538,0.011750255602124
"1891-02-01",-0.189150509902923,-0.0692636876293165
"1891-03-01",0.388619264598209,0.387665766658842
"1891-04-01",0.27112724545718,0.371972984994418
"1891-05-01",0.382273256287867,0.554319048392753
"1891-06-01",0.512812037445127,0.358689203755901
"1891-07-01",0.612206220739871,0.574912789798266
"1891-08-01",0.971849221790527,0.612429884628583
"1891-09-01",0.960438029724496,1.00655044827061
"1891-10-01",0.550127145662336,0.719961013764012
"1891-11-01",0.176709501837162,0.207059178341175
"1891-12-01",0.248498418386753,0.286861184720778
"1892-01-01",0.502848373376747,0.448983088976918
"1892-02-01",0.346980293383122,0.388622008553951
"1892-03-01",0.31596747535251,0.576343577816417
"1892-04-01",0.342533811884165,0.540696244781012
"1892-05-01",0.482561265508854,0.528004460281393
"1892-06-01",0.329732035569468,0.419206056559982
"1892-07-01",0.27497876093615,0.131521048120016
"1892-08-01",0.609265141771434,0.25414337931473
"1892-09-01",0.151931171338939,0.185168021405017
"1892-10-01",0.328929932069794,-0.0395679089185861
"1892-11-01",0.0692101249903838,0.406904830492049
"1892-12-01",0.699535167426205,0.631106888700996
"1893-01-01",1.09644172561045,1.18949810403925
"1893-02-01",0.803992749414328,0.973957681118556
"1893-03-01",1.02593884781736,1.00489832627736
"1893-04-01",0.728590610785301,0.870893412156238
"1893-05-01",0.787469782626226,0.786469914809333
"1893-06-01",0.818590309202882,0.652836388000829
"1893-07-01",1.00837762964492,0.807090224349621
"1893-08-01",0.611098218033578,0.556095406009811
"1893-09-01",0.439294706523931,0.251800248113894
"1893-10-01",0.0119486202343621,0.121913325832953
"1893-11-01",0.725944962122412,0.372967050569294
"1893-12-01",0.159545243447505,0.354495107053608
"1894-01-01",0.21296913434928,0.0650321482934164
"1894-02-01",0.0683198473168192,-0.0516976763920347
"1894-03-01",-0.277003070267948,-0.185254281766716
"1894-04-01",-0.314585785087622,-0.102298205548981
"1894-05-01",0.109036970768102,0.132367532681786
"1894-06-01",-0.133916022932959,-0.0408555045352725
"1894-07-01",0.348159508061544,0.0616713049115108
"1894-08-01",0.136041081041789,0.109677330577815
"1894-09-01",0.535963272770535,0.225894381045236
"1894-10-01",0.0409541666561055,0.156563187590035
"1894-11-01",0.101422125701554,-0.065237731227994
"1894-12-01",0.00117755222523958,-0.0907673143473332
"1895-01-01",0.118089951538975,-0.0422954969963284
"1895-02-01",0.135242680263714,0.0303035501931963
"1895-03-01",-0.22431175849462,-0.295433100318935
"1895-04-01",-0.566724862860918,-0.434943006841182
"1895-05-01",-0.306578295074653,-0.411417181667359
"1895-06-01",-0.383565409921616,-0.312775371595607
"1895-07-01",-0.0614267960230704,-0.263279779216852
"1895-08-01",-0.221532000615384,-0.29591926685515
"1895-09-01",-0.0681709867160851,-0.222611330516967
"1895-10-01",0.0714424292334404,-0.0870667590589803
"1895-11-01",0.482264586237824,0.316745669211674
"1895-12-01",0.245206625770402,0.348185527336749
"1896-01-01",-0.0390573877765325,0.00170212779254555
"1896-02-01",0.0347925116720055,0.0680567928540305
"1896-03-01",0.0236392584657451,-0.0808075998007807
"1896-04-01",0.0843766213083247,0.252582648405899
"1896-05-01",0.659099557615496,0.492976898468615
"1896-06-01",0.374002700151041,0.3795745692527
"1896-07-01",0.365274606108499,0.0904414188157795
"1896-08-01",0.725481713850407,0.787330579535085
"1896-09-01",0.654421482817332,0.690309735964895
"1896-10-01",1.06979815100197,0.860541321868967
"1896-11-01",0.425328792563005,0.684643368323335
"1896-12-01",0.663309234843631,0.623107274605236
"1897-01-01",0.396393190514095,0.330142447797457
"1897-02-01",0.449658517559575,0.373112272578959
"1897-03-01",0.13138909653785,0.252238963999181
"1897-04-01",0.082199889393385,0.208450100778988
"1897-05-01",0.174045748198215,0.0459513564957547
"1897-06-01",0.279297460913461,0.18327458378546
"1897-07-01",0.248238320399518,0.175473113443892
"1897-08-01",0.11846476210582,0.345683063954143
"1897-09-01",0.570437737905491,0.185914952561835
"1897-10-01",0.588908586240926,0.579504724143093
"1897-11-01",0.685836680335777,0.64957599081616
"1897-12-01",1.34433003015694,0.578773886185091
"1898-01-01",0.640916263322696,0.789768304786508
"1898-02-01",1.01194319745311,0.975581699789194
"1898-03-01",1.2080205660368,1.35886350476565
"1898-04-01",0.830447615432957,1.03297553121417
"1898-05-01",0.730485384039391,1.13604423326016
"1898-06-01",1.41952357281641,1.30738752254668
"1898-07-01",0.942212500744054,1.14499819494694
"1898-08-01",0.746736212357518,0.857382763454983
"1898-09-01",0.837066429794702,0.566972744828098
"1898-10-01",0.82336485692135,0.471768394144309
"1898-11-01",0.149918189235917,0.261201842768469
"1898-12-01",0.123832306055577,0.118693558510232
"1899-01-01",0.149010172968102,0.0514655940063214
"1899-02-01",-0.480567203389935,-0.315117825055389
"1899-03-01",-0.276571625587476,-0.120839620895191
"1899-04-01",0.165357683935805,0.280740809167897
"1899-05-01",0.538707246017216,0.316764965240834
"1899-06-01",0.00737111828094604,-0.0495535061525277
"1899-07-01",0.23062912377948,0.141594531046481
"1899-08-01",0.349145024117808,0.0541443978464934
"1899-09-01",0.359972644750899,0.176477912414349
"1899-10-01",0.65208826682239,0.592000363397981
"1899-11-01",0.964926983047838,0.787094315819675
"1899-12-01",1.18730949900805,1.10146039873331
"1900-01-01",1.02771583547511,1.38695898404722
"1900-02-01",1.29508508650175,1.32539296606529
"1900-03-01",1.2624351547969,1.110085556072
"1900-04-01",0.897920546651255,0.969149788692117
"1900-05-01",0.727082300029761,0.716139518939819
"1900-06-01",0.188407679374826,0.34778968000626
"1900-07-01",0.594191175795678,0.382347160004743
"1900-08-01",0.44064439406989,0.49389010163309
"1900-09-01",0.712924363295297,0.257113111583042
"1900-10-01",0.486839854505204,0.211391447442219
"1900-11-01",0.196293095241085,0.10309504156307
"1900-12-01",0.178810284912041,0.306845493562958
"1901-01-01",0.382869243276592,0.251933392956693
"1901-02-01",0.64654619629088,0.588378692316848
"1901-03-01",0.874178113480342,0.687293637541413
"1901-04-01",0.853313138942168,0.881840533491393
"1901-05-01",0.972627377213446,0.81271001651872
"1901-06-01",0.861329224978064,0.681364441446485
"1901-07-01",0.608265063567511,0.560631450039229
"1901-08-01",0.454253769141784,0.615020357228121
"1901-09-01",0.2958259123208,0.544625346183329
"1901-10-01",0.23135680985164,0.374779176304647
"1901-11-01",0.0961056912912196,0.432828438534995
"1901-12-01",0.269032621632323,0.386890023032322
"1902-01-01",0.143593215377406,0.276512518959578
"1902-02-01",0.341748119149186,0.363914770339358
"1902-03-01",0.330283419669136,0.449707779714156
"1902-04-01",0.0812118940226185,0.346908568162191
"1902-05-01",0.712579903327753,0.680145134030228
"1902-06-01",0.368830740821915,0.566713547272998
"1902-07-01",0.414371638194365,0.399848662153584
"1902-08-01",0.751961325892572,0.531846505197449
"1902-09-01",0.69509371144869,0.803941235452075
"1902-10-01",0.773877806627796,0.767145826716308
"1902-11-01",0.873221606367638,0.765568802245481
"1902-12-01",0.607016424729461,0.629432484507057
"1903-01-01",0.962069093069652,0.84386143007979
"1903-02-01",1.1095673413265,1.12463271374302
"1903-03-01",0.642115227128729,1.05166737171065
"1903-04-01",1.09848701470789,1.18311962779576
"1903-05-01",1.00367577126497,1.04180723717295
"1903-06-01",1.31569002480029,1.01778916182191
"1903-07-01",1.3018926375496,1.08049829108302
"1903-08-01",0.899774668077787,0.862798098439534
"1903-09-01",0.850318299804783,0.792336569696385
"1903-10-01",1.05690510209081,0.94889383835587
"1903-11-01",1.00564021236204,0.976573694005436
"1903-12-01",0.718474702192662,0.928532974728026
"1904-01-01",0.683609916382716,0.967753616707903
"1904-02-01",0.711615455234979,0.686144445229571
"1904-03-01",0.212170406778867,0.447219629061276
"1904-04-01",0.408025418115116,0.359262892493911
"1904-05-01",0.0625574633749311,0.183329054874026
"1904-06-01",0.0451445094651967,0.0584214639436589
"1904-07-01",0.215887398190515,0.245192336191853
"1904-08-01",0.603735739630015,0.561668305892148
"1904-09-01",0.400648244154757,0.443607348505512
"1904-10-01",0.70503484825832,0.673258869429131
"1904-11-01",0.927249907087917,0.708526399593969
"1904-12-01",0.580958254768759,0.623649562130148
"1905-01-01",0.479152563322335,0.766767043073873
"1905-02-01",0.54531797110944,0.700687262876565
"1905-03-01",0.32154672860079,0.539790256731598
"1905-04-01",0.424448608136427,0.599871182597516
"1905-05-01",0.230669204356598,0.359941905060526
"1905-06-01",0.0206917147843448,0.245144523824417
"1905-07-01",0.382596680572421,0.258618715656935
"1905-08-01",0.418702720892771,0.332740425256709
"1905-09-01",0.260116923325964,0.294713298778481
"1905-10-01",0.364906752311843,0.163601168396487
"1905-11-01",0.0700794386632275,-0.191806078464986
"1905-12-01",-0.0260063021878451,0.0306604076377683
"1906-01-01",0.572610027819323,0.437873737608944
"1906-02-01",0.209922326036929,0.413047012980824
"1906-03-01",0.385450864074743,0.542295609086858
"1906-04-01",0.324014792657903,0.480328093299907
"1906-05-01",0.57275573200602,0.694505508239748
"1906-06-01",0.815116575278335,0.875248939085886
"1906-07-01",0.681237887784665,0.518326645403721
"1906-08-01",0.876226104342438,0.869732679531387
"1906-09-01",0.80669051177544,0.622351199061669
"1906-10-01",0.622822782093978,0.770691351707059
"1906-11-01",0.974683247488476,1.14492860219866
"1906-12-01",0.78603648190552,1.10018218035195
"1907-01-01",0.647167872352997,0.770148143619217
"1907-02-01",0.627582387416665,0.5959535884686
"1907-03-01",0.068854207164165,0.372692858936938
"1907-04-01",0.142348724122456,0.287638375991407
"1907-05-01",0.286251398917163,0.474506794565167
"1907-06-01",0.38628324035813,0.472708023745504
"1907-07-01",0.103215162147511,0.24344130348836
"1907-08-01",0.1568837998194,0.0619075801532764
"1907-09-01",0.373921522226113,0.446060451957615
"1907-10-01",0.347857409389801,0.359003456258744
"1907-11-01",0.319504200954694,0.411388068586249
"1907-12-01",0.250869281372504,0.383555049471978
"1908-01-01",0.419467450550443,0.78857777452617
"1908-02-01",0.704824468074388,0.926243406515662
"1908-03-01",0.3476644190961,0.807086680986067
"1908-04-01",0.408532392082917,0.543712986743756
"1908-05-01",0.537905942161214,0.583360520692591
"1908-06-01",0.467720314100218,0.665186077109394
"1908-07-01",0.752466658604492,0.537633592260309
"1908-08-01",0.67505349360175,0.548157486998003
"1908-09-01",0.345225579883206,0.378212080632659
"1908-10-01",0.656049735818712,0.84489032385307
"1908-11-01",1.11083167378865,1.1222509563527
"1908-12-01",0.84630044939731,1.06002759456116
"1909-01-01",0.865917174611145,0.983613535830021
"1909-02-01",0.586800883062033,0.805033783203749
"1909-03-01",0.407905300460033,0.70223023057299
"1909-04-01",0.238127329474012,0.478379450486687
"1909-05-01",0.507102737619341,0.771555599923593
"1909-06-01",0.44577918340657,0.569182411750031
"1909-07-01",0.668305065806456,0.655537020302342
"1909-08-01",0.720774472420773,0.675441396563311
"1909-09-01",0.452167959785824,0.270423973896573
"1909-10-01",0.42434811736733,0.197847426248166
"1909-11-01",0.611244028792566,0.344285718508868
"1909-12-01",0.616284353903984,0.716441513155013
"1910-01-01",0.455213961739261,0.668040866665893
"1910-02-01",-0.102201746048515,0.345530910239209
"1910-03-01",-0.0787439667182308,0.306356557846932
"1910-04-01",-0.107766582692838,0.148725675851248
"1910-05-01",-0.0373278189285181,0.110878090955807
"1910-06-01",-0.145079917320017,-0.187011266165486
"1910-07-01",-0.236413162065106,-0.262073116103085
"1910-08-01",0.20412122928235,-0.112250350053747
"1910-09-01",0.115570329634923,0.0736475520783234
"1910-10-01",-0.589887642471872,0.192038684419127
"1910-11-01",0.688681917431449,0.552345928922742
"1910-12-01",0.629656674385153,0.803696601431506
"1911-01-01",0.699627444853702,0.715724775515581
"1911-02-01",0.303723175358269,0.650264302036691
"1911-03-01",0.332616180595544,0.485928607093618
"1911-04-01",0.35203917884775,0.545747557077469
"1911-05-01",0.229426583696478,0.485049098566643
"1911-06-01",0.164940412027084,0.0267754184111144
"1911-07-01",0.169150708984255,0.0670183805902472
"1911-08-01",0.307207376348106,0.104319893503935
"1911-09-01",0.237952760177319,0.0594047000091794
"1911-10-01",0.116822661064778,0.232360190235755
"1911-11-01",0.159443655736565,-0.0515670307142036
"1911-12-01",-0.545516704612039,-0.721673584597025
"1912-01-01",-0.436922386894266,-0.331889170606956
"1912-02-01",0.190840347370807,0.0705000406846597
"1912-03-01",-0.0895077513523203,-0.0769072151292345
"1912-04-01",-0.465884967202758,-0.33665063751945
"1912-05-01",-0.284126091407987,-0.226747357750295
"1912-06-01",-0.227482765200087,-0.318144884642403
"1912-07-01",-0.0422801275943063,-0.145886567592996
"1912-08-01",-0.198885034280807,-0.341310027033943
"1912-09-01",0.0273492016023534,-0.128879439781348
"1912-10-01",0.299727515651594,0.205048723911379
"1912-11-01",-0.173520087114731,0.118587085611841
"1912-12-01",-0.0976194125242404,0.0652635889120255
"1913-01-01",-0.252136747630053,-0.219329503342495
"1913-02-01",-0.430716125865439,-0.216642085062839
"1913-03-01",-0.637490406580896,-0.428860704253307
"1913-04-01",-0.716536535865055,-0.576812930549507
"1913-05-01",-1.10167134113031,-0.819859900130324
"1913-06-01",-0.773231822350204,-0.939807340752461
"1913-07-01",-0.72407482463245,-0.753712951661082
"1913-08-01",-0.771203203479363,-0.891432760443372
"1913-09-01",-0.791685030948107,-0.900814977336741
"1913-10-01",-0.315644419065036,-0.595760040516835
"1913-11-01",-0.35846660688294,-0.343420201873707
"1913-12-01",-0.098858798528609,-0.161553997430656
"1914-01-01",0.0813093958173554,0.0751441507250564
"1914-02-01",-0.229667633533773,-0.0252443890042869
"1914-03-01",-0.225008572226042,-0.0741885698885777
"1914-04-01",-0.22184702150575,-0.112507173272739
"1914-05-01",0.0533714512437049,0.0123908075329597
"1914-06-01",-0.0752791374098174,-0.265323786153852
"1914-07-01",-0.179927285351716,-0.312720705370041
"1914-08-01",-0.00644131032052181,-0.16011143318836
"1914-09-01",0.165396151530886,0.170123448052466
"1914-10-01",-0.206635739499955,0.0181789913252046
"1914-11-01",0.0186972818598047,0.00328377681325335
"1914-12-01",0.2183056296888,0.050571490553763
"1915-01-01",1.27681484520414,0.406297764813553
"1915-02-01",0.684159117660993,0.795816329022524
"1915-03-01",0.338961711218264,0.956769299512022
"1915-04-01",0.869709854710645,0.97117412088337
"1915-05-01",0.764645119935633,1.09902863949835
"1915-06-01",1.18968148361884,1.04707344461046
"1915-07-01",1.00930790536299,1.23860219250193
"1915-08-01",1.4064650850409,1.45079479406109
"1915-09-01",0.967860005209644,1.01675736864025
"1915-10-01",0.644589345897331,0.817787672945994
"1915-11-01",0.906423182403317,0.889568421495277
"1915-12-01",1.01385218911614,0.973080049785306
"1916-01-01",0.454776356546841,0.450152052903731
"1916-02-01",-0.0122183031629415,0.239639294262853
"1916-03-01",1.00172467064746,0.576877401801495
"1916-04-01",0.0431269393638449,0.523689451130956
"1916-05-01",0.55886655079606,0.671937480008459
"1916-06-01",0.498726194378402,0.734452439700166
"1916-07-01",0.588197417160962,0.518654429197759
"1916-08-01",0.454857938391143,0.433728432154588
"1916-09-01",0.342585498373083,0.278368787863358
"1916-10-01",-0.00924505767536812,0.300714593701295
"1916-11-01",0.256561899598327,0.0975289081160308
"1916-12-01",0.188982372693586,0.15679656640836
"1917-01-01",-0.0946047295033171,0.124192024181338
"1917-02-01",0.103254335007132,0.140780134814472
"1917-03-01",-0.332001056428135,0.377567379969631
"1917-04-01",0.383976175621069,0.745082663020488
"1917-05-01",1.3169363932793,1.31989358750736
"1917-06-01",0.787938192065222,1.44662694129281
"1917-07-01",0.589689539595779,0.600310800136364
"1917-08-01",-0.64793044700133,-0.417245980702807
"1917-09-01",-0.383309462596143,-0.781392466573175
"1917-10-01",-0.494758219919422,-0.523862661707959
"1917-11-01",-0.262938869316567,-0.294061614790421
"1917-12-01",-0.636567903354269,0.195210428681376
"1918-01-01",0.860239377334532,0.730769143730603
"1918-02-01",0.262550585824471,0.316703390824523
"1918-03-01",0.320925699411616,0.254738364259106
"1918-04-01",0.0184804342377548,0.936325317037565
"1918-05-01",1.38314170843476,1.24717326258124
"1918-06-01",0.954523705498537,1.1996685053586
"1918-07-01",0.240818205952053,0.879059274651133
"1918-08-01",0.908393111459273,1.33839146576829
"1918-09-01",0.769987607320989,0.733957203438635
"1918-10-01",0.326254028667943,0.270910766658616
"1918-11-01",-0.348690884141335,-0.0220109649522844
"1918-12-01",0.351581610885527,0.152007620317385
"1919-01-01",0.614630360353643,0.776276036965602
"1919-02-01",1.07346575458659,1.04864069354191
"1919-03-01",0.794078790867665,1.05061032767132
"1919-04-01",1.00134731344333,1.04910786894463
"1919-05-01",0.317243324172936,0.640782488912664
"1919-06-01",0.17510073173083,0.247550064921833
"1919-07-01",0.512488181658535,0.0839721253095643
"1919-08-01",0.303363740332454,0.335335198049899
"1919-09-01",0.455925008601731,0.241765658307811
"1919-10-01",0.499814271576499,0.503013145924547
"1919-11-01",0.550612731710555,0.463406805644742
"1919-12-01",0.431802337052636,0.466030429304426
"1920-01-01",0.354161103069137,0.154156625302333
"1920-02-01",-0.384940406379435,-0.438612306183517
"1920-03-01",-0.679682561279171,-0.500430675133573
"1920-04-01",-0.564195990625466,-0.236092373681394
"1920-05-01",-0.313602012479753,-0.0829536182781598
"1920-06-01",-0.351101770586332,-0.220224217594714
"1920-07-01",-0.235442700564681,-0.511013676081196
"1920-08-01",-0.359644298601758,-0.504844589243493
"1920-09-01",-0.566280226559335,-0.303966906475219
"1920-10-01",0.0619407011974444,-0.224736900299541
"1920-11-01",-0.508567665722915,-0.360842658224926
"1920-12-01",-0.151532805855345,-0.409819255914545
"1921-01-01",-0.371668765049892,-0.307120351509619
"1921-02-01",-0.303872553659234,-0.241577771584489
"1921-03-01",-0.699464759043132,-0.183989695214379
"1921-04-01",-0.16945408349355,0.0356704700201249
"1921-05-01",-0.615923817289914,0.10857716455471
"1921-06-01",-0.207363223098521,-0.241120223291088
"1921-07-01",-0.595143355272427,-0.166741068576911
"1921-08-01",0.093081168351352,-0.30019301002746
"1921-09-01",-0.275454770258928,-0.30544492180094
"1921-10-01",0.111972985378718,-0.0120280486678631
"1921-11-01",-0.250140801571817,0.0532615853079996
"1921-12-01",0.140734808654478,0.349571819973682
"1922-01-01",0.420480725084528,0.273574469124937
"1922-02-01",0.0280710958383824,0.157877440172489
"1922-03-01",-0.102951721252148,-0.112279361363889
"1922-04-01",0.189482233348802,0.0205370924093179
"1922-05-01",0.439850547937379,0.345793281500546
"1922-06-01",-0.381657717479123,-0.181597688990541
"1922-07-01",-0.389127848963152,-0.499191007635761
"1922-08-01",-0.48518143243249,-0.604260977172407
"1922-09-01",-0.685999751055429,-0.598289014665181
"1922-10-01",-0.290488629076822,-0.254405950203964
"1922-11-01",0.165616571295432,0.126811444030459
"1922-12-01",-0.198807865743376,-0.136880862870651
"1923-01-01",-0.352298910012178,-0.0280729483496426
"1923-02-01",-0.117118915105152,0.127205918871806
"1923-03-01",-0.00711913738124192,0.143557560534044
"1923-04-01",-0.271285318749681,-0.109767309711727
"1923-05-01",-0.640555041699499,-0.105304088979165
"1923-06-01",-0.218472402252616,-0.307823546776191
"1923-07-01",-0.583041128995491,-0.206791632082779
"1923-08-01",-0.160434806909509,-0.326091396050497
"1923-09-01",-0.580864667640276,-0.511396047457364
"1923-10-01",-0.567367605658681,-0.472520580017093
"1923-11-01",-0.620444725259914,-0.542910467800355
"1923-12-01",-1.1922469672928,-0.600153646969825
"1924-01-01",-0.61867548027363,-0.988774186907234
"1924-02-01",-0.648281739951654,-0.844653652053534
"1924-03-01",-0.596559390377017,-0.402227935186945
"1924-04-01",-0.501093741385589,-0.279616900799461
"1924-05-01",-0.480572072539391,-0.199422939740667
"1924-06-01",-0.306878547668212,-0.206139162938204
"1924-07-01",-0.177831803684693,-0.369574074542584
"1924-08-01",-0.533967966046211,-0.34200999913676
"1924-09-01",-0.09419505116431,-0.279096784562055
"1924-10-01",-0.21145064937535,-0.104646176749045
"1924-11-01",0.298762875649194,0.19721368063569
"1924-12-01",0.183206013155872,0.364178520140857
"1925-01-01",-0.317084904686831,0.118769644166642
"1925-02-01",0.313836283073574,-0.0600300863877745
"1925-03-01",-0.705474341599293,-0.338110699783558
"1925-04-01",-0.0811627678526854,-0.260370402037657
"1925-05-01",-0.25748553127446,-0.0694904549007075
"1925-06-01",-0.530967089792424,-0.163277575165132
"1925-07-01",-0.165659201313,-0.075681819882899
"1925-08-01",-0.402016157545969,-0.291491098342606
"1925-09-01",-0.283647847832551,-0.154803870137079
"1925-10-01",-0.0300501086580731,-0.357502361239301
"1925-11-01",-0.465023407427606,-0.362158702593527
"1925-12-01",0.517118408503958,0.0837198507288185
"1926-01-01",0.269203572113649,0.208598727294057
"1926-02-01",0.44568944293341,0.340596973834857
"1926-03-01",0.129033191302949,0.299491608029781
"1926-04-01",0.0107030586504033,0.33966543968411
"1926-05-01",0.32447184191752,0.436217069584766
"1926-06-01",-0.0637380837999467,0.104423466198823
"1926-07-01",0.674937954520988,0.378085610584316
"1926-08-01",0.508038241374627,0.297381388283648
"1926-09-01",0.513737457456559,0.427829831799862
"1926-10-01",0.201918575950715,0.448516303984232
"1926-11-01",0.419505670652388,0.218300687351442
"1926-12-01",-0.261402770636093,0.1915385067214
"1927-01-01",0.418437475883233,0.344865389315047
"1927-02-01",0.358798419981763,0.471992050671771
"1927-03-01",0.00598465510564879,0.371264782696535
"1927-04-01",0.298526733939452,0.447892211051119
"1927-05-01",0.372844877493167,0.721751309519888
"1927-06-01",0.661121010485979,0.594801630702813
"1927-07-01",0.261032968245172,0.569545273509385
"1927-08-01",0.575446161052441,0.420843511323214
"1927-09-01",0.308761447995344,0.467425015353853
"1927-10-01",0.664572904783176,0.427547880786543
"1927-11-01",0.430080555649652,0.62780648176914
"1927-12-01",0.240025063555821,0.528902035568034
"1928-01-01",0.298803170684623,0.564115544367803
"1928-02-01",0.241737270470713,0.368670534358086
"1928-03-01",0.658725970538067,0.500706583474105
"1928-04-01",-0.0565708106717813,0.128629941965803
"1928-05-01",0.0269747899201435,0.196885704790214
"1928-06-01",0.340501711080902,0.272097304573686
"1928-07-01",0.134030768100477,0.143795147889864
"1928-08-01",0.406953408769268,0.258894004946773
"1928-09-01",0.419403388361811,0.290102697183139
"1928-10-01",0.115489037275553,0.331847142951517
"1928-11-01",0.281140487658824,0.210823094971814
"1928-12-01",0.0636257920368198,0.27736592098701
"1929-01-01",0.404158130869236,0.227462119467937
"1929-02-01",0.0608100355771294,0.388306472875807
"1929-03-01",0.0809820397820953,0.325764310561269
"1929-04-01",0.164864533757872,0.369133099261071
"1929-05-01",0.0325575651385826,0.250264361046894
"1929-06-01",0.245629761549806,0.337777792155144
"1929-07-01",0.287050281129708,0.52144723592579
"1929-08-01",0.277671192550622,0.0785569371208683
"1929-09-01",-0.0952289793732469,0.243392460458997
"1929-10-01",0.192852918858026,0.258191162016877
"1929-11-01",-0.741655415392456,-0.189038395712343
"1929-12-01",-0.543842264671377,-0.0279415151884429
"1930-01-01",0.062068806141839,0.205566974762507
"1930-02-01",0.067501354485579,0.292295934370728
"1930-03-01",-0.0478903365688839,0.285300326379226
"1930-04-01",-0.195130738495509,-0.26580478392271
"1930-05-01",0.188493626389986,0.073019680920437
"1930-06-01",0.0991632880448008,-0.0815185553690622
"1930-07-01",-0.0924837267845002,-0.176181064964878
"1930-08-01",0.245336713904074,0.233310926826892
"1930-09-01",0.621026587426198,0.400702276330736
"1930-10-01",0.344611966017595,0.61472154363806
"1930-11-01",0.372435030810225,0.522900178092836
"1930-12-01",0.428689466042204,0.616905194389162
"1931-01-01",0.725482894587284,0.789474232977435
"1931-02-01",0.010725264534699,0.375247493291115
"1931-03-01",0.0898006088439725,0.424298513385766
"1931-04-01",0.318761554400269,0.571290921348687
"1931-05-01",0.392031724097591,0.612672488834454
"1931-06-01",0.66428253508847,0.624779010770706
"1931-07-01",0.503027028716805,0.370675791094523
"1931-08-01",0.860430938201953,0.345768386511328
"1931-09-01",-0.137426767120605,0.251276057022551
"1931-10-01",0.504003560408344,0.349463976531884
"1931-11-01",0.43936895305512,0.550579939360602
"1931-12-01",0.23304918294044,0.508569278267744
"1932-01-01",0.669917264511546,0.709239025938926
"1932-02-01",0.929514133214283,1.11899088622052
"1932-03-01",1.10893201822837,1.4739704872049
"1932-04-01",1.11661875909312,1.33116978462838
"1932-05-01",0.631592097583126,0.93685267911389
"1932-06-01",0.691083769030747,0.719441553364966
"1932-07-01",0.470249678137201,0.573670356530057
"1932-08-01",0.601608779090702,0.558185639402397
"1932-09-01",0.226446175161683,0.8909733746573
"1932-10-01",1.18158077278477,1.09959995523477
"1932-11-01",0.825327569235002,0.941986322391189
"1932-12-01",0.536036597204321,0.587645157034211
"1933-01-01",0.0162079165103485,0.318856065841442
"1933-02-01",0.123966592438059,0.59138688394912
"1933-03-01",1.01898292956008,0.590599064568894
"1933-04-01",0.423699852365951,0.855542297821292
"1933-05-01",0.69818709726409,0.864531332658801
"1933-06-01",0.664167829096942,0.872834519371004
"1933-07-01",0.966228093675065,0.8614032484904
"1933-08-01",0.447943958126199,0.609188070597725
"1933-09-01",0.39896647072075,0.609573431046448
"1933-10-01",0.728056584351094,0.721634047339943
"1933-11-01",0.436344952152394,0.67994775045206
"1933-12-01",-0.142071415067716,0.317372357576215
"1934-01-01",-0.198601640519175,0.175929785635066
"1934-02-01",-0.189788849788125,-0.0108944506283183
"1934-03-01",-0.90038025898101,-0.266012618850009
"1934-04-01",-0.481775449485273,-0.20864690661823
"1934-05-01",-0.643208306408696,-0.231345340288541
"1934-06-01",-0.160290642658874,-0.0516105272539087
"1934-07-01",-0.211197327776673,0.037984589920696
"1934-08-01",0.171152875353589,-0.026126410612159
"1934-09-01",-0.533024387502763,-0.196200443491533
"1934-10-01",-0.296755272265447,-0.151374420027652
"1934-11-01",-0.507752985448229,-0.333475881429661
"1934-12-01",-0.425906883403844,-0.328197504408207
"1935-01-01",-0.466459761599134,-0.135392730677301
"1935-02-01",-0.180026791283713,-0.391710347799949
"1935-03-01",-0.762714361736506,-0.313091585472021
"1935-04-01",-0.441587647815948,-0.309147647559548
"1935-05-01",-0.15882288625636,-0.0095814790817466
"1935-06-01",-0.0982979588363947,0.0817387224424903
"1935-07-01",-0.0874219601001701,0.0643062158324123
"1935-08-01",0.111228248069035,0.16107975421435
"1935-09-01",-0.332438791520536,-0.111021217378255
"1935-10-01",0.0121806838127801,-0.25774415566576
"1935-11-01",-0.0478524140920933,-0.0049018476739465
"1935-12-01",0.042136331124744,0.0257977197428783
"1936-01-01",0.150878765188009,0.246080286600244
"1936-02-01",0.328928788297267,0.54936885714509
"1936-03-01",0.776613517294934,0.944264804555979
"1936-04-01",0.948263286412106,1.10577825374718
"1936-05-01",0.8059369288197,0.99995768172803
"1936-06-01",1.0428365183971,1.21262482729005
"1936-07-01",0.712042254321697,0.801770698945943
"1936-08-01",0.753090760043488,0.694275507916543
"1936-09-01",0.348680807052423,0.328464425444518
"1936-10-01",0.418667112365528,0.372951777506897
"1936-11-01",0.237431581717183,0.193003174362885
"1936-12-01",0.11216600296097,0.279472359954504
"1937-01-01",0.0675478034284656,0.279537663238791
"1937-02-01",0.103009079554344,0.34323533064573
"1937-03-01",-0.0441707995420012,0.37131824048886
"1937-04-01",-0.204377403187465,0.357173957234733
"1937-05-01",0.0966217429255018,0.400122361226783
"1937-06-01",0.639224409835235,0.624996787385346
"1937-07-01",0.37637165033946,0.596684307358697
"1937-08-01",0.636600680468975,0.503883896443974
"1937-09-01",0.426931790943922,0.466840782381405
"1937-10-01",0.591452411975323,0.418566542231375
"1937-11-01",0.755561479887148,0.855627788179813
